Title,Rental_Price,Rooms,m2,Province,Municipality,Date
"Piso en calle Joaquín Galiacho, 10, Cuatro Caminos - Plaza de la Cubela, A Coruña",595€/mes,1 hab.,45 m²,a-coruna-provincia,A Coruña,2022-03-03
"Piso en avenida de los Caidos, 16, Los Castros - Castrillón, A Coruña",560€/mes,2 hab.,75 m²,a-coruna-provincia,A Coruña,2022-03-03
"Piso en calle Joaquín González, 3, Monte Alto - Zalaeta - Atocha, A Coruña",650€/mes,2 hab.,64 m²,a-coruna-provincia,A Coruña,2022-03-03
"Piso en pombal, Casco Histórico, Santiago de Compostela",600€/mes,2 hab.,75 m²,a-coruna-provincia,Santiago de Compostela,2022-03-03
"Piso en Esteiro, Ferrol",450€/mes,2 hab.,70 m²,a-coruna-provincia,Ferrol,2022-03-03
"Piso en Esteiro, Ferrol",410€/mes,3 hab.,90 m²,a-coruna-provincia,Ferrol,2022-03-03
"Piso en Alto del Castaño, Narón",480€/mes,2 hab.,70 m²,a-coruna-provincia,Narón,2022-03-03
"Piso en calle Rúa Condes Andrade, 1, Portádego - Vilaboa Norte, Culleredo",550€/mes,2 hab.,65 m²,a-coruna-provincia,Culleredo,2022-03-03
Casa o chalet independiente en Coiros,400€/mes,4 hab.,277 m²,a-coruna-provincia,Casa o chalet independiente en Coiros,2022-03-03
"Piso en calle A Besada, 4, O Milladoiro, Ames",500€/mes,2 hab.,72 m²,a-coruna-provincia,Ames,2022-03-03
"Piso en travesía de Laguna, 9, Los Castros - Castrillón, A Coruña",470€/mes,1 hab.,45 m²,a-coruna-provincia,A Coruña,2022-03-03
"Piso en avenida Navarra, 37, Monte Alto - Zalaeta - Atocha, A Coruña",400€/mes,1 hab.,60 m²,a-coruna-provincia,A Coruña,2022-03-03
"Ático en Atocha Baja, 1, Monte Alto - Zalaeta - Atocha, A Coruña",650€/mes,1 hab.,50 m²,a-coruna-provincia,A Coruña,2022-03-03
"Piso en Ensanche - Sar, Santiago de Compostela",475€/mes,1 hab.,45 m²,a-coruna-provincia,Santiago de Compostela,2022-03-03
"Dúplex en Casco Histórico, Santiago de Compostela",1.000€/mes,4 hab.,130 m²,a-coruna-provincia,Santiago de Compostela,2022-03-03
"Piso en linares rivas, Ensanche, A Coruña",750€/mes,1 hab.,64 m²,a-coruna-provincia,A Coruña,2022-03-03
"Piso en Industria, Albacete",670€/mes,2 hab.,85 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Industria, Albacete",650€/mes,3 hab.,120 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Hermanos Falcó - Sepulcro Bolera, Albacete",475€/mes,1 hab.,66 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Industria, Albacete",490€/mes,1 hab.,66 m²,albacete-provincia,Albacete,2022-03-03
"Chalet adosado en Medicina, Albacete",1.200€/mes,4 hab.,307 m²,albacete-provincia,Albacete,2022-03-03
"Piso en La Pajarita, Albacete",740€/mes,3 hab.,85 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Hermanos Falcó - Sepulcro Bolera, Albacete",500€/mes,1 hab.,58 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Franciscanos, Albacete",550€/mes,2 hab.,88 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Velarde, 25, Fátima, Albacete",500€/mes,3 hab.,80 m²,albacete-provincia,Albacete,2022-03-03
"Piso en El Pilar, Albacete",550€/mes,3 hab.,105 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Franciscanos, Albacete",700€/mes,3 hab.,110 m²,albacete-provincia,Albacete,2022-03-03
"Ático en El Pilar, Albacete",625€/mes,2 hab.,90 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Santa Teresa, Albacete",650€/mes,3 hab.,85 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Concejal Castillo, 8, Franciscanos, Albacete",450€/mes,2 hab.,89 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Virgen de Cortes, 2, Santa Teresa, Albacete",420€/mes,3 hab.,68 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Villacerrada - Centro, Albacete",800€/mes,3 hab.,100 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Franciscanos, Albacete",700€/mes,3 hab.,132 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Tejares, 14, Carretas - Huerta de Marzo, Albacete",650€/mes,2 hab.,65 m²,albacete-provincia,Albacete,2022-03-03
"Ático en Angel, Hospital, Albacete",600€/mes,4 hab.,134 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle blasco de garay, 94, Franciscanos, Albacete",550€/mes,2 hab.,65 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Hermanos Grimm, 6, Cañicas - Canal de María Cristina , Albacete",700€/mes,3 hab.,95 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Echegaray, Caudete",450€/mes,3 hab.,104 m²,albacete-provincia,Caudete,2022-03-03
"Piso en avenida Herminio Almendros, 29, Almansa",450€/mes,2 hab.,70 m²,albacete-provincia,Almansa,2022-03-03
"Piso en San Antonio Abad - Polígono San Antón, Albacete",700€/mes,4 hab.,117 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Franciscanos, Albacete",700€/mes,3 hab.,124 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Carretas - Huerta de Marzo, Albacete",600€/mes,2 hab.,96 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Cañicas - Canal de María Cristina , Albacete",600€/mes,3 hab.,85 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Hermanos Falcó - Sepulcro Bolera, Albacete",500€/mes,1 hab.,54 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Fátima, Albacete",650€/mes,2 hab.,78 m²,albacete-provincia,Albacete,2022-03-03
"Piso en avenida Doctor Francisco Gaspar Huelves, 3, Medicina, Albacete",600€/mes,2 hab.,75 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Cañicas - Canal de María Cristina , Albacete",600€/mes,3 hab.,93 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Feria, Albacete",650€/mes,2 hab.,90 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle HELLIN, 47, Hospital, Albacete",600€/mes,2 hab.,75 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle de Dos de Mayo, 119, Villarrobledo",325€/mes,2 hab.,60 m²,albacete-provincia,Villarrobledo,2022-03-03
"Piso en Industria, Albacete",450€/mes,4 hab.,110 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Santa Teresa, Albacete",520€/mes,1 hab.,51 m²,albacete-provincia,Albacete,2022-03-03
"Ático en Hermanos Falcó - Sepulcro Bolera, Albacete",750€/mes,2 hab.,105 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Villacerrada - Centro, Albacete",450€/mes,1 hab.,55 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Blasco ibañez, Almansa",400€/mes,3 hab.,90 m²,albacete-provincia,Almansa,2022-03-03
"Piso en calle Granada, El Pilar, Albacete",650€/mes,2 hab.,85 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Caldereros, Carretas - Huerta de Marzo, Albacete",600€/mes,3 hab.,110 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Municipio de Molinicos, Cañicas - Canal de María Cristina , Albacete",600€/mes,3 hab.,100 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle V, 1, Tarazona de la Mancha",350€/mes,3 hab.,130 m²,albacete-provincia,Tarazona de la Mancha,2022-03-03
"Piso en Cañicas - Canal de María Cristina , Albacete",600€/mes,3 hab.,95 m²,albacete-provincia,Albacete,2022-03-03
"Piso en Hospital, Albacete",600€/mes,2 hab.,80 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Palmas de Gran Canaria, 28, Franciscanos, Albacete",600€/mes,3 hab.,110 m²,albacete-provincia,Albacete,2022-03-03
"Piso en calle Batalla del Salado, 23, Carretas - Huerta de Marzo, Albacete",410€/mes,2 hab.,85 m²,albacete-provincia,Albacete,2022-03-03
"Piso en avenida Novelda, 83, Los Ángeles, Alicante / Alacant",500€/mes,3 hab.,100 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Ensanche-Diputación, Alicante / Alacant",925€/mes,3 hab.,90 m²,alicante,Alicante / Alacant,2022-03-03
"Chalet adosado en calle Juan Negrín, s/n, Torrellano, Elche / Elx",1.100€/mes,4 hab.,180 m²,alicante,Elche / Elx,2022-03-03
"Piso en Centro Tradicional, Alicante / Alacant",700€/mes,2 hab.,85 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Doctor Santa Olalla, 31, Santo Domingo, Alicante / Alacant",500€/mes,1 hab.,50 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Ensanche-Diputación, Alicante / Alacant",730€/mes,3 hab.,85 m²,alicante,Alicante / Alacant,2022-03-03
"Chalet adosado en Av Escandinavia, 2, Monte y Mar, Gran Alacant",500€/mes,2 hab.,70 m²,alicante,Gran Alacant,2022-03-03
"Piso en Centro Tradicional, Alicante / Alacant",750€/mes,2 hab.,80 m²,alicante,Alicante / Alacant,2022-03-03
"Ático en calle JUAQUIN RODRIGO, L'Albir, Alfaz del Pi",1.150€/mes,2 hab.,90 m²,alicante,Alfaz del Pi,2022-03-03
"Piso en calle del Medico Pascual Perez, Centro Tradicional, Alicante / Alacant",1.100€/mes,3 hab.,120 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Mirador de la Cala - Benimar, La Villajoyosa / Vila Joiosa",500€/mes,1 hab.,65 m²,alicante,La Villajoyosa / Vila Joiosa,2022-03-03
"Piso en calle Doctor Sapena, Elche, s/n, Reina Victoria-Miguel Hernández, Elche / Elx",450€/mes,2 hab.,85 m²,alicante,Elche / Elx,2022-03-03
"Piso en carretera de les Marines a Dénia, 139, Les Bovetes-La Felicidad, Denia",650€/mes,2 hab.,70 m²,alicante,Denia,2022-03-03
"Piso en felix la orden, s/n, Altabix, Elche / Elx",420€/mes,1 hab.,50 m²,alicante,Elche / Elx,2022-03-03
"Piso en Pueblo Levante, Benidorm",800€/mes,2 hab.,120 m²,alicante,Benidorm,2022-03-03
"Piso en Zona Rincón Bajo, Benidorm",774€/mes,3 hab.,117 m²,alicante,Benidorm,2022-03-03
"Chalet adosado en Alicante Golf, Alicante / Alacant",1.800€/mes,4 hab.,307 m²,alicante,Alicante / Alacant,2022-03-03
"Chalet adosado en Villamartín-Las Filipinas, Orihuela",750€/mes,2 hab.,80 m²,alicante,Orihuela,2022-03-03
"Piso en El Palmar-Los Molinos, Denia",450€/mes,2 hab.,20 m²,alicante,Denia,2022-03-03
"Chalet adosado en avenida Asia, 68, Panorama-Sierramar, Gran Alacant",495€/mes,1 hab.,70 m²,alicante,Gran Alacant,2022-03-03
"Piso en plaza Castilla, s/n, Zona Universidad, Elche / Elx",600€/mes,3 hab.,100 m²,alicante,Elche / Elx,2022-03-03
"Dúplex en Aguamarina, Orihuela",1.100€/mes,3 hab.,100 m²,alicante,Orihuela,2022-03-03
"Casa o chalet independiente en Partida Estación II, 9, Gargasindi, Calpe",1.750€/mes,5 hab.,270 m²,alicante,Calpe,2022-03-03
"Piso en Lo Torrent, Sol y Luz, San Vicente del Raspeig",650€/mes,3 hab.,100 m²,alicante,San Vicente del Raspeig,2022-03-03
"Estudio en avenida de Villajoyosa, La Albufereta, Alicante / Alacant",650€/mes,60 m²,Planta 1ª exterior con ascensor,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Heraclio, 2, Centro - Muelle Pesquero, Torrevieja",450€/mes,2 hab.,70 m²,alicante,Torrevieja,2022-03-03
"Piso en General Elizaicin, Carolinas Bajas, Alicante / Alacant",550€/mes,3 hab.,75 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Joan Gil, 54, Ondara",600€/mes,2 hab.,85 m²,alicante,Ondara,2022-03-03
"Piso en calle Donoso Cortés, Carolinas Bajas, Alicante / Alacant",550€/mes,1 hab.,55 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Serra Gelada, 7, L'Albir, Alfaz del Pi",875€/mes,3 hab.,120 m²,alicante,Alfaz del Pi,2022-03-03
"Piso en calle Jose Maria Py, Ensanche-Diputación, Alicante / Alacant",690€/mes,3 hab.,75 m²,alicante,Alicante / Alacant,2022-03-03
"Chalet en Monte Faro-Altomar, Gran Alacant",850€/mes,4 hab.,200 m²,alicante,Gran Alacant,2022-03-03
"Chalet adosado en Los Balcones - Los Altos del Edén, Torrevieja",1.950€/mes,5 hab.,230 m²,alicante,Torrevieja,2022-03-03
"Piso en avenida de la Comunidad Valenciana, 14, Formentera del Segura",450€/mes,2 hab.,80 m²,alicante,Formentera del Segura,2022-03-03
"Piso en Rafael Satorre, 3, Muro del Alcoy",420€/mes,3 hab.,98 m²,alicante,Muro del Alcoy,2022-03-03
"Piso en calle Antonio Galdo Chápuli, Centro Tradicional, Alicante / Alacant",700€/mes,2 hab.,75 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Poeta Rabindranath Tagore, Zona los Frutales, Torrevieja",540€/mes,3 hab.,75 m²,alicante,Torrevieja,2022-03-03
"Piso en calle Concordia, Las Piscinas Naturales, Torrevieja",495€/mes,2 hab.,61 m²,alicante,Torrevieja,2022-03-03
"Dúplex en calle del Fénix, Los Almendros-La Florida, Orihuela",590€/mes,3 hab.,80 m²,alicante,Orihuela,2022-03-03
"Piso en calle los Arcos, Orihuela Ciudad, Orihuela",470€/mes,3 hab.,117 m²,alicante,Orihuela,2022-03-03
"Casa o chalet independiente en La Hoya-Daimes-El Derramador, Elche / Elx",2.000€/mes,4 hab.,220 m²,alicante,Elche / Elx,2022-03-03
"Piso en Centro, San Juan de Alicante",450€/mes,3 hab.,65 m²,alicante,San Juan de Alicante,2022-03-03
"Casa o chalet independiente en camino Pou de la Muntanya, La Pedrera-Vessanes, Denia",1.500€/mes,3 hab.,160 m²,alicante,Denia,2022-03-03
"Piso en Centro, San Juan de Alicante",600€/mes,1 hab.,70 m²,alicante,San Juan de Alicante,2022-03-03
"Piso en Altea Pueblo, Altea",625€/mes,3 hab.,190 m²,alicante,Altea,2022-03-03
"Piso en avenida República Argentina, 3, Playa de Poniente, Benidorm",750€/mes,2 hab.,65 m²,alicante,Benidorm,2022-03-03
"Piso en paseo Soria, 11, Arenales del Sol, Elche / Elx",1.100€/mes,2 hab.,104 m²,alicante,Elche / Elx,2022-03-03
"Piso en Campello Playa, El Campello",750€/mes,3 hab.,100 m²,alicante,El Campello,2022-03-03
"Piso en Carolinas Altas, Alicante / Alacant",630€/mes,3 hab.,94 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Altabix, Elche / Elx",400€/mes,3 hab.,105 m²,alicante,Elche / Elx,2022-03-03
"Piso en Reina Victoria-Miguel Hernández, Elche / Elx",500€/mes,3 hab.,80 m²,alicante,Elche / Elx,2022-03-03
"Piso en avenida Ancha de Castelar, 19, Centro, San Vicente del Raspeig",760€/mes,3 hab.,90 m²,alicante,San Vicente del Raspeig,2022-03-03
"Piso en El Palmeral-Urbanova-Tabarca, Alicante / Alacant",500€/mes,1 hab.,57 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en pasaje Jorge Manrique, Juan XXIII, Alicante / Alacant",400€/mes,2 hab.,84 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Ramón y Cajal, Centro Tradicional, Alicante / Alacant",1.600€/mes,3 hab.,145 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Pedro Maltés, Centro, San Vicente del Raspeig",650€/mes,3 hab.,103 m²,alicante,San Vicente del Raspeig,2022-03-03
"Piso en Playa del Cura, Torrevieja",700€/mes,2 hab.,95 m²,alicante,Torrevieja,2022-03-03
"Casa o chalet independiente en Pueblo Español - Coveta Fumá, El Campello",1.200€/mes,3 hab.,130 m²,alicante,El Campello,2022-03-03
"Piso en Benito Pérez Galdós, Mercado, Alicante / Alacant",900€/mes,3 hab.,112 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Pau CasalS, L'Albir, Alfaz del Pi",900€/mes,1 hab.,60 m²,alicante,Alfaz del Pi,2022-03-03
"Piso en Centro - Muelle Pesquero, Torrevieja",700€/mes,3 hab.,90 m²,alicante,Torrevieja,2022-03-03
"Piso en calle Abdet, 3, Callosa d'En Sarria",450€/mes,4 hab.,160 m²,alicante,Callosa d'En Sarria,2022-03-03
"Piso en Ensanche-Diputación, Alicante / Alacant",1.000€/mes,3 hab.,130 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Ensanche-Diputación, Alicante / Alacant",850€/mes,3 hab.,130 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Playa del Cura, Torrevieja",450€/mes,2 hab.,80 m²,alicante,Torrevieja,2022-03-03
"Casa o chalet independiente en avenida europa, 133, Altea Hills, Altea",2.800€/mes,4 hab.,295 m²,alicante,Altea,2022-03-03
"Piso en calle Extremadura, Miramar - Torre del Moro, Torrevieja",500€/mes,2 hab.,70 m²,alicante,Torrevieja,2022-03-03
"Chalet adosado en Montecid, Monforte del Cid",700€/mes,3 hab.,120 m²,alicante,Monforte del Cid,2022-03-03
"Piso en calle Clemente Gonzalvez Valls, s/n, Altabix, Elche / Elx",600€/mes,3 hab.,100 m²,alicante,Elche / Elx,2022-03-03
"Piso en CERES, Altozano, Alicante / Alacant",450€/mes,3 hab.,75 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en avenida de Gijón, 1, Playa de San Juan, Alicante / Alacant",790€/mes,3 hab.,113 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Cabo de las Huertas, Alicante / Alacant",1.000€/mes,3 hab.,127 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Avenida Habaneras - Curva de Palangre, Torrevieja",500€/mes,2 hab.,72 m²,alicante,Torrevieja,2022-03-03
"Piso en Plà del Bon Repòs-La Goteta, Alicante / Alacant",600€/mes,3 hab.,84 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Pont dels Ortissos, 15, Centro, Elche / Elx",600€/mes,2 hab.,100 m²,alicante,Elche / Elx,2022-03-03
"Chalet adosado en avenida Las Brisas, 13, Altea la Vella, Altea",730€/mes,2 hab.,110 m²,alicante,Altea,2022-03-03
"Piso en avenida d'Elx, El Palmeral-Urbanova-Tabarca, Alicante / Alacant",640€/mes,2 hab.,96 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Teulada, Los Ángeles, Alicante / Alacant",550€/mes,3 hab.,75 m²,alicante,Alicante / Alacant,2022-03-03
"Casa o chalet independiente en Urb. Empedrola Cometa - Carrio, Cometa-Carrió, Calpe",2.000€/mes,3 hab.,150 m²,alicante,Calpe,2022-03-03
"Estudio en Bonalba-Cotoveta, Mutxamel",390€/mes,45 m²,Planta 2ª exterior con ascensor,alicante,Mutxamel,2022-03-03
"Piso en Playa del Cura, Torrevieja",350€/mes,1 hab.,53 m²,alicante,Torrevieja,2022-03-03
"Piso en calle Deportista Ramón Mendizábal, Princesa Mercedes, Alicante / Alacant",575€/mes,3 hab.,80 m²,alicante,Alicante / Alacant,2022-03-03
Finca rústica en Benidoleig,500€/mes,1 hab.,45 m²,alicante,Finca rústica en Benidoleig,2022-03-03
"Estudio en San Francesc, Centro - Zona Alta, Alcoy / Alcoi",320€/mes,30 m²,Planta 1ª exterior sin ascensor,alicante,Alcoy / Alcoi,2022-03-03
"Piso en calle Granados, 50, Almoradí",400€/mes,2 hab.,95 m²,alicante,Almoradí,2022-03-03
"Piso en calle Aspe, s/n, Raval de Santa Teresa-El Asilo, Elche / Elx",450€/mes,1 hab.,45 m²,alicante,Elche / Elx,2022-03-03
"Piso en calle Ternario, s/n, Torrellano, Elche / Elx",500€/mes,3 hab.,85 m²,alicante,Elche / Elx,2022-03-03
"Estudio en calle Santa Maria Mazzarelo, 19, Benalúa, Alicante / Alacant",450€/mes,35 m²,Planta 3ª interior con ascensor,alicante,Alicante / Alacant,2022-03-03
"Piso en Campoamor, Orihuela",725€/mes,2 hab.,70 m²,alicante,Orihuela,2022-03-03
"Casa o chalet independiente en La Zenia, Orihuela",2.700€/mes,5 hab.,400 m²,alicante,Orihuela,2022-03-03
"Chalet adosado en calle Pp Cds Mar i Magallane, 9, Cumbre del Sol, Benitachell",480€/mes,3 hab.,78 m²,alicante,Benitachell,2022-03-03
"Piso en Urbanización Lomas de Polo-Pinomar, 1, Urbanizaciones, Guardamar del Segura",600€/mes,2 hab.,50 m²,alicante,Guardamar del Segura,2022-03-03
"Piso en Torre de la Horadada, Pilar de la Horadada",725€/mes,2 hab.,80 m²,alicante,Pilar de la Horadada,2022-03-03
"Casa o chalet independiente en El Montgó, Denia",1.600€/mes,4 hab.,300 m²,alicante,Denia,2022-03-03
"Casa o chalet independiente en La Empedrola, s/n, Cometa-Carrió, Calpe",2.000€/mes,3 hab.,220 m²,alicante,Calpe,2022-03-03
"Casa o chalet independiente en La Siesta - El Salado - Torreta, Torrevieja",1.500€/mes,5 hab.,1.700 m²,alicante,Torrevieja,2022-03-03
"Casa o chalet independiente en Villamontes-Boqueres, San Vicente del Raspeig",1.200€/mes,3 hab.,197 m²,alicante,San Vicente del Raspeig,2022-03-03
"Piso en Campello Playa, El Campello",750€/mes,3 hab.,87 m²,alicante,El Campello,2022-03-03
"Piso en calle Pintor Picasso, 29, Centro, San Vicente del Raspeig",600€/mes,3 hab.,71 m²,alicante,San Vicente del Raspeig,2022-03-03
"Piso en Playa Muchavista, El Campello",900€/mes,3 hab.,140 m²,alicante,El Campello,2022-03-03
"Piso en calle Régulo, 1, La Florida, Alicante / Alacant",550€/mes,2 hab.,60 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle Terral, 2, Cala Palmera - Atrium, La Villajoyosa / Vila Joiosa",550€/mes,1 hab.,64 m²,alicante,La Villajoyosa / Vila Joiosa,2022-03-03
"Piso en Mil Palmeras, Pilar de la Horadada",375€/mes,2 hab.,65 m²,alicante,Pilar de la Horadada,2022-03-03
"Casa o chalet independiente en calle Truita, 21, Portichol - Balcón al Mar, Jávea/Xàbia",3.200€/mes,5 hab.,280 m²,alicante,Jávea/Xàbia,2022-03-03
"Piso en av villajoyosa, La Albufereta, Alicante / Alacant",750€/mes,2 hab.,85 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en avenida de Ramón y Cajal, Ensanche-Diputación, Alicante / Alacant",1.600€/mes,3 hab.,145 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle san ramon, Campello Pueblo, El Campello",500€/mes,1 hab.,55 m²,alicante,El Campello,2022-03-03
"Piso en calle San Fernando, Centro Tradicional, Alicante / Alacant",700€/mes,2 hab.,75 m²,alicante,Alicante / Alacant,2022-03-03
"Casa o chalet independiente en BELGICA, 30, Monte y Mar, Gran Alacant",990€/mes,3 hab.,85 m²,alicante,Gran Alacant,2022-03-03
"Piso en Zona Sierra Helada, Benidorm",750€/mes,2 hab.,90 m²,alicante,Benidorm,2022-03-03
"Piso en Andreru castillejos, Reina Victoria-Miguel Hernández, Elche / Elx",440€/mes,1 hab.,50 m²,alicante,Elche / Elx,2022-03-03
"Piso en calle Portugal, Ensanche-Diputación, Alicante / Alacant",730€/mes,3 hab.,100 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en avenida Bruselas, 23, Playa de San Juan, Alicante / Alacant",620€/mes,2 hab.,94 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en calle San Ignacio Loyola, Plà del Bon Repòs-La Goteta, Alicante / Alacant",580€/mes,2 hab.,84 m²,alicante,Alicante / Alacant,2022-03-03
"Piso en Carolinas Bajas, Alicante / Alacant",490€/mes,1 hab.,70 m²,alicante,Alicante / Alacant,2022-03-03
Piso en Formentera del Segura,425€/mes,2 hab.,60 m²,alicante,Piso en Formentera del Segura,2022-03-03
